ano,sigla_uf,id_municipio,rede,tipo_localizacao,quantidade_alunos_inse,inse,percentual_nivel_1,percentual_nivel_2,percentual_nivel_3,percentual_nivel_4,percentual_nivel_5,percentual_nivel_6,percentual_nivel_7,percentual_nivel_8
2021,SP,3526704,6,1,2512,5.3,0.26,3.74,9.36,20.13,27.94,22.06,15.4,1.11
2021,SP,3526803,0,0,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526803,0,1,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526803,2,0,882,5.53,0,2.08,4.2,15.05,24.64,32.03,20.41,1.6
2021,SP,3526803,2,1,882,5.53,0,2.08,4.2,15.05,24.64,32.03,20.41,1.6
2021,SP,3526803,3,0,909,5.52,0.11,1.15,6.22,14.57,26.69,28.12,21.5,1.65
2021,SP,3526803,3,1,909,5.52,0.11,1.15,6.22,14.57,26.69,28.12,21.5,1.65
2021,SP,3526803,5,0,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526803,5,1,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526803,6,0,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526803,6,1,1791,5.53,0.05,1.64,5.15,14.83,25.61,30.18,20.92,1.62
2021,SP,3526902,0,0,6743,5.46,0.13,1.84,5.65,15.92,28.25,27.49,19.03,1.69
2021,SP,3526902,0,1,6520,5.46,0.14,1.87,5.68,15.99,28.36,27.68,18.65,1.65
2021,SP,3526902,0,2,223,5.64,0,0.88,4.94,13.83,24.82,21.38,31.29,2.87
2021,SP,3526902,2,0,4363,5.48,0.18,1.65,5.31,15.62,28.03,27.89,19.76,1.58
2021,SP,3526902,2,1,4205,5.47,0.18,1.66,5.33,15.66,28.17,28.1,19.34,1.56
2021,SP,3526902,2,2,158,5.63,0,1.24,4.55,14.33,23.79,21.37,32.59,2.12
2021,SP,3526902,3,0,2380,5.43,0.05,2.23,6.38,16.55,28.72,26.66,17.5,1.92
2021,SP,3526902,3,1,2315,5.42,0.05,2.29,6.39,16.66,28.75,26.81,17.21,1.84
2021,SP,3526902,3,2,65,5.66,0,0,5.89,12.59,27.35,21.38,28.07,4.72
2021,SP,3526902,5,0,6743,5.46,0.13,1.84,5.65,15.92,28.25,27.49,19.03,1.69
2021,SP,3526902,5,1,6520,5.46,0.14,1.87,5.68,15.99,28.36,27.68,18.65,1.65
2021,SP,3526902,5,2,223,5.64,0,0.88,4.94,13.83,24.82,21.38,31.29,2.87
2021,SP,3526902,6,0,6743,5.46,0.13,1.84,5.65,15.92,28.25,27.49,19.03,1.69
2021,SP,3526902,6,1,6520,5.46,0.14,1.87,5.68,15.99,28.36,27.68,18.65,1.65
2021,SP,3526902,6,2,223,5.64,0,0.88,4.94,13.83,24.82,21.38,31.29,2.87
2021,SP,3527009,0,0,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527009,0,1,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527009,2,0,45,5.43,0,7.09,3.2,21,32.03,10.29,24.8,1.6
2021,SP,3527009,2,1,45,5.43,0,7.09,3.2,21,32.03,10.29,24.8,1.6
2021,SP,3527009,3,0,123,5.37,0,1.63,8.78,16.82,36.49,16.84,18.46,0.98
2021,SP,3527009,3,1,123,5.37,0,1.63,8.78,16.82,36.49,16.84,18.46,0.98
2021,SP,3527009,5,0,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527009,5,1,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527009,6,0,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527009,6,1,168,5.38,0,3.04,7.34,17.9,35.34,15.15,20.1,1.14
2021,SP,3527108,0,0,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527108,0,1,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527108,2,0,1212,5.38,0.2,2.89,7.95,17.82,28.05,23.75,18.01,1.33
2021,SP,3527108,2,1,1212,5.38,0.2,2.89,7.95,17.82,28.05,23.75,18.01,1.33
2021,SP,3527108,3,0,169,5.2,0,6.71,9.86,20.73,29.04,19.05,14.02,0.6
2021,SP,3527108,3,1,169,5.2,0,6.71,9.86,20.73,29.04,19.05,14.02,0.6
2021,SP,3527108,5,0,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527108,5,1,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527108,6,0,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527108,6,1,1381,5.36,0.18,3.29,8.15,18.13,28.16,23.25,17.59,1.26
2021,SP,3527207,0,0,1837,5.26,0.25,3.79,11.05,19.92,27.86,22.31,13.71,1.11
2021,SP,3527207,0,1,1805,5.25,0.25,3.83,11.16,20.19,27.88,22.15,13.5,1.04
2021,SP,3527207,0,2,32,5.66,0,2.04,6.13,8.17,27.04,29.33,23.08,4.21
2021,SP,3527207,2,0,836,5.27,0.29,4.25,10.75,19.41,25.56,25.1,13.2,1.43
2021,SP,3527207,2,1,820,5.25,0.3,4.38,11.08,20.01,25.58,24.72,12.64,1.28
2021,SP,3527207,2,2,16,5.97,0,0,0,0,25,37.5,31.25,6.25
2021,SP,3527207,3,0,1001,5.24,0.21,3.34,11.34,20.42,30.11,19.59,14.21,0.79
2021,SP,3527207,3,1,985,5.25,0.21,3.3,11.23,20.35,30.09,19.69,14.32,0.81
2021,SP,3527207,5,0,1837,5.26,0.25,3.79,11.05,19.92,27.86,22.31,13.71,1.11
2021,SP,3527207,5,1,1805,5.25,0.25,3.83,11.16,20.19,27.88,22.15,13.5,1.04
2021,SP,3527207,5,2,32,5.66,0,2.04,6.13,8.17,27.04,29.33,23.08,4.21
2021,SP,3527207,6,0,1837,5.26,0.25,3.79,11.05,19.92,27.86,22.31,13.71,1.11
2021,SP,3527207,6,1,1805,5.25,0.25,3.83,11.16,20.19,27.88,22.15,13.5,1.04
2021,SP,3527207,6,2,32,5.66,0,2.04,6.13,8.17,27.04,29.33,23.08,4.21
2021,SP,3527306,0,0,1410,5.33,0,2.89,8.04,19.31,31.08,22.16,15.06,1.46
2021,SP,3527306,0,1,1386,5.33,0,2.87,8.04,19.41,31.16,22.36,14.74,1.42
2021,SP,3527306,0,2,24,5.52,0,4.17,8.33,12.5,25,8.33,37.5,4.17
2021,SP,3527306,2,0,860,5.32,0,3.24,8.46,18.62,31.1,22.93,14.17,1.47
2021,SP,3527306,2,1,860,5.32,0,3.24,8.46,18.62,31.1,22.93,14.17,1.47
2021,SP,3527306,3,0,550,5.36,0,2.3,7.36,20.47,31.03,20.87,16.54,1.43
2021,SP,3527306,3,1,526,5.35,0,2.22,7.32,20.78,31.27,21.36,15.72,1.33
2021,SP,3527306,3,2,24,5.52,0,4.17,8.33,12.5,25,8.33,37.5,4.17
2021,SP,3527306,5,0,1410,5.33,0,2.89,8.04,19.31,31.08,22.16,15.06,1.46
2021,SP,3527306,5,1,1386,5.33,0,2.87,8.04,19.41,31.16,22.36,14.74,1.42
2021,SP,3527306,5,2,24,5.52,0,4.17,8.33,12.5,25,8.33,37.5,4.17
2021,SP,3527306,6,0,1410,5.33,0,2.89,8.04,19.31,31.08,22.16,15.06,1.46
2021,SP,3527306,6,1,1386,5.33,0,2.87,8.04,19.41,31.16,22.36,14.74,1.42
2021,SP,3527306,6,2,24,5.52,0,4.17,8.33,12.5,25,8.33,37.5,4.17
2021,SP,3527405,0,0,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527405,0,1,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527405,2,0,153,5.41,0,2.46,12.18,14.32,24.09,23.16,23.13,0.66
2021,SP,3527405,2,1,153,5.41,0,2.46,12.18,14.32,24.09,23.16,23.13,0.66
2021,SP,3527405,3,0,281,5.45,0.46,2.61,4.62,15.15,28.31,27.12,20.05,1.69
2021,SP,3527405,3,1,281,5.45,0.46,2.61,4.62,15.15,28.31,27.12,20.05,1.69
2021,SP,3527405,5,0,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527405,5,1,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527405,6,0,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527405,6,1,434,5.43,0.28,2.55,7.48,14.83,26.72,25.62,21.21,1.3
2021,SP,3527504,0,0,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527504,0,1,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527504,3,0,30,5.38,0,3.22,10.39,19.56,26.73,16.59,16.59,6.93
2021,SP,3527504,3,1,30,5.38,0,3.22,10.39,19.56,26.73,16.59,16.59,6.93
2021,SP,3527504,5,0,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527504,5,1,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527504,6,0,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527504,6,1,74,5.26,1.34,2.65,8.29,25.43,28.4,17.53,13.5,2.86
2021,SP,3527603,0,0,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527603,0,1,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527603,2,0,78,5.36,0,2.91,4.04,24.89,25.54,19.28,22.21,1.14
2021,SP,3527603,2,1,78,5.36,0,2.91,4.04,24.89,25.54,19.28,22.21,1.14
2021,SP,3527603,3,0,317,5.24,0,3.42,11.49,19.46,32.75,20.56,11.08,1.24
2021,SP,3527603,3,1,317,5.24,0,3.42,11.49,19.46,32.75,20.56,11.08,1.24
2021,SP,3527603,5,0,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527603,5,1,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527603,6,0,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527603,6,1,395,5.27,0,3.28,9.47,20.93,30.79,20.22,14.1,1.21
2021,SP,3527702,0,0,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527702,0,1,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527702,2,0,88,4.85,0.9,9.17,22.99,19.54,32.77,10.94,0.9,2.79
2021,SP,3527702,2,1,88,4.85,0.9,9.17,22.99,19.54,32.77,10.94,0.9,2.79
2021,SP,3527702,5,0,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527702,5,1,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527702,6,0,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527702,6,1,140,4.93,0.59,8.75,20.46,20.19,29.4,14.88,3.9,1.83
2021,SP,3527801,0,0,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3527801,0,1,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3527801,3,0,48,5.4,0,0,10.26,12.46,40.23,18.67,16.53,1.85
2021,SP,3527801,3,1,48,5.4,0,0,10.26,12.46,40.23,18.67,16.53,1.85
2021,SP,3527801,5,0,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3527801,5,1,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3527801,6,0,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3527801,6,1,125,5.27,0,3.71,16.51,14.53,23.78,22.76,18.04,0.67
2021,SP,3528007,0,0,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528007,0,1,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528007,2,0,334,5.47,0,1.91,3.97,16.94,30.02,25.49,20.09,1.58
2021,SP,3528007,2,1,334,5.47,0,1.91,3.97,16.94,30.02,25.49,20.09,1.58
2021,SP,3528007,3,0,201,5.38,0,2.92,9.36,15.21,30.26,22.77,16.56,2.92
2021,SP,3528007,3,1,201,5.38,0,2.92,9.36,15.21,30.26,22.77,16.56,2.92
2021,SP,3528007,5,0,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528007,5,1,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528007,6,0,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528007,6,1,535,5.43,0,2.28,5.92,16.31,30.11,24.51,18.81,2.06
2021,SP,3528106,0,0,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528106,0,1,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528106,2,0,129,5.25,0,4.45,10.67,20.29,27.54,20.45,15.56,1.03
2021,SP,3528106,2,1,129,5.25,0,4.45,10.67,20.29,27.54,20.45,15.56,1.03
2021,SP,3528106,5,0,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528106,5,1,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528106,6,0,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528106,6,1,175,5.26,0,3.77,10.03,22.73,24.27,22.06,16.39,0.75
2021,SP,3528205,0,0,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528205,0,1,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528205,2,0,57,5.31,0,0,12.78,20.9,31.28,19.25,13.83,1.96
2021,SP,3528205,2,1,57,5.31,0,0,12.78,20.9,31.28,19.25,13.83,1.96
2021,SP,3528205,5,0,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528205,5,1,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528205,6,0,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528205,6,1,105,5.4,0,1.88,9.83,17.1,23.73,27.5,18.88,1.07
2021,SP,3528304,0,0,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528304,0,1,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528304,2,0,44,5.19,2.68,2.08,8.33,19.94,38.39,17.56,8.93,2.08
2021,SP,3528304,2,1,44,5.19,2.68,2.08,8.33,19.94,38.39,17.56,8.93,2.08
2021,SP,3528304,5,0,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528304,5,1,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528304,6,0,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528304,6,1,72,5.32,1.57,2.6,4.88,17.41,35.76,22.4,14.16,1.22
2021,SP,3528403,0,0,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,0,1,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,2,0,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,2,1,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,5,0,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,5,1,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,6,0,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528403,6,1,410,5.31,0.21,5.2,9.54,18.69,24.6,21.73,18.62,1.41
2021,SP,3528502,0,0,2741,5.24,0.21,4.83,11.46,22.31,24.68,20.17,14.39,1.95
2021,SP,3528502,0,1,2494,5.26,0.19,4.62,11.18,22.13,24.77,20.25,14.83,2.02
2021,SP,3528502,0,2,247,5.09,0.37,6.92,14.22,24.13,23.74,19.41,9.95,1.27
2021,SP,3528502,2,0,1718,5.28,0.17,4.99,10.8,20.92,24.63,21.18,15.24,2.06
2021,SP,3528502,2,1,1561,5.3,0.13,4.66,10.49,20.5,25.09,21.11,15.88,2.14
2021,SP,3528502,2,2,157,5.06,0.6,8.49,13.96,25.27,19.86,21.95,8.59,1.29
2021,SP,3528502,3,0,1023,5.19,0.27,4.55,12.63,24.79,24.77,18.38,12.87,1.76
2021,SP,3528502,3,1,933,5.19,0.3,4.56,12.41,25.06,24.21,18.7,12.94,1.81
2021,SP,3528502,3,2,90,5.14,0,4.41,14.63,22.3,29.97,15.34,12.13,1.22
2021,SP,3528502,5,0,2741,5.24,0.21,4.83,11.46,22.31,24.68,20.17,14.39,1.95
2021,SP,3528502,5,1,2494,5.26,0.19,4.62,11.18,22.13,24.77,20.25,14.83,2.02
2021,SP,3528502,5,2,247,5.09,0.37,6.92,14.22,24.13,23.74,19.41,9.95,1.27
2021,SP,3528502,6,0,2741,5.24,0.21,4.83,11.46,22.31,24.68,20.17,14.39,1.95
2021,SP,3528502,6,1,2494,5.26,0.19,4.62,11.18,22.13,24.77,20.25,14.83,2.02
2021,SP,3528502,6,2,247,5.09,0.37,6.92,14.22,24.13,23.74,19.41,9.95,1.27
2021,SP,3528601,0,0,278,5.24,0.43,4.84,10.45,21.96,26.36,20.19,14.63,1.14
2021,SP,3528601,0,1,267,5.24,0.44,4.7,9.9,22.38,26.92,20.26,14.22,1.18
2021,SP,3528601,2,0,170,5.31,0.71,3.7,8.33,22.08,26.26,20.76,16.93,1.22
2021,SP,3528601,2,1,170,5.31,0.71,3.7,8.33,22.08,26.26,20.76,16.93,1.22
2021,SP,3528601,3,0,108,5.13,0,6.59,13.71,21.76,26.5,19.31,11.09,1.02
2021,SP,3528601,3,1,97,5.13,0,6.38,12.53,22.87,28.02,19.41,9.69,1.11
2021,SP,3528601,5,0,278,5.24,0.43,4.84,10.45,21.96,26.36,20.19,14.63,1.14
2021,SP,3528601,5,1,267,5.24,0.44,4.7,9.9,22.38,26.92,20.26,14.22,1.18
2021,SP,3528601,6,0,278,5.24,0.43,4.84,10.45,21.96,26.36,20.19,14.63,1.14
2021,SP,3528601,6,1,267,5.24,0.44,4.7,9.9,22.38,26.92,20.26,14.22,1.18
2021,SP,3528700,0,0,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528700,0,1,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528700,2,0,54,5.04,0,7.92,26.59,23.59,5.31,21.19,13.64,1.76
2021,SP,3528700,2,1,54,5.04,0,7.92,26.59,23.59,5.31,21.19,13.64,1.76
2021,SP,3528700,5,0,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528700,5,1,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528700,6,0,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528700,6,1,93,5.07,0,5.67,27.18,21.29,9.53,21.94,13.35,1.03
2021,SP,3528809,0,0,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528809,0,1,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528809,2,0,215,5.31,0,2.48,8.83,18.43,32.04,23.95,13.87,0.39
2021,SP,3528809,2,1,215,5.31,0,2.48,8.83,18.43,32.04,23.95,13.87,0.39
2021,SP,3528809,5,0,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528809,5,1,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528809,6,0,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528809,6,1,339,5.29,0,2.64,7.87,18.54,33.48,25.2,12.01,0.26
2021,SP,3528858,0,0,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528858,0,1,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528858,2,0,69,5.34,0,3.05,11.98,17.09,27.17,23.42,14.22,3.08
2021,SP,3528858,2,1,69,5.34,0,3.05,11.98,17.09,27.17,23.42,14.22,3.08
2021,SP,3528858,5,0,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528858,5,1,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528858,6,0,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528858,6,1,98,5.3,0,2.13,10.44,21.3,29.38,21.56,13.05,2.15
2021,SP,3528908,0,0,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3528908,0,1,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3528908,2,0,49,5.31,0,6.01,6.01,24.61,20.97,25.68,14.73,1.99
2021,SP,3528908,2,1,49,5.31,0,6.01,6.01,24.61,20.97,25.68,14.73,1.99
2021,SP,3528908,3,0,47,5.39,0,4.37,8.75,6.62,31.35,32.21,14.59,2.12
2021,SP,3528908,3,1,47,5.39,0,4.37,8.75,6.62,31.35,32.21,14.59,2.12
2021,SP,3528908,5,0,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3528908,5,1,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3528908,6,0,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3528908,6,1,96,5.35,0,5.22,7.33,15.96,25.96,28.82,14.66,2.05
2021,SP,3529005,0,0,5135,5.96,0.11,0.97,3.49,9.09,14.67,24.53,31,16.15
2021,SP,3529005,0,1,5070,5.97,0.11,0.96,3.45,9,14.6,24.57,31.09,16.21
2021,SP,3529005,0,2,65,5.2,0,3.53,10.6,27.54,30.6,16.19,10.12,1.43
2021,SP,3529005,2,0,3515,5.44,0.32,2.41,6.99,16.9,25.67,25.69,20.39,1.63
2021,SP,3529005,2,1,3450,5.44,0.32,2.39,6.93,16.73,25.59,25.85,20.55,1.64
2021,SP,3529005,2,2,65,5.2,0,3.53,10.6,27.54,30.6,16.19,10.12,1.43
2021,SP,3529005,3,0,1555,5.38,0.13,2.35,7.37,18.2,30.97,23.15,15.89,1.94
2021,SP,3529005,3,1,1555,5.38,0.13,2.35,7.37,18.2,30.97,23.15,15.89,1.94
2021,SP,3529005,5,0,5070,5.42,0.27,2.39,7.1,17.27,27.18,24.97,19.11,1.72
2021,SP,3529005,5,1,5005,5.42,0.27,2.38,7.06,17.15,27.14,25.07,19.21,1.72
2021,SP,3529005,5,2,65,5.2,0,3.53,10.6,27.54,30.6,16.19,10.12,1.43
2021,SP,3529005,6,0,5070,5.42,0.27,2.39,7.1,17.27,27.18,24.97,19.11,1.72
2021,SP,3529005,6,1,5005,5.42,0.27,2.38,7.06,17.15,27.14,25.07,19.21,1.72
2021,SP,3529005,6,2,65,5.2,0,3.53,10.6,27.54,30.6,16.19,10.12,1.43
2021,SP,3529203,0,0,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529203,0,1,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529203,2,0,399,5.27,0.54,3.94,9.37,19.83,27.59,24.21,13.31,1.22
2021,SP,3529203,2,1,399,5.27,0.54,3.94,9.37,19.83,27.59,24.21,13.31,1.22
2021,SP,3529203,3,0,248,5.3,0.36,4.76,11.92,15.56,27.16,22.76,16.31,1.18
2021,SP,3529203,3,1,248,5.3,0.36,4.76,11.92,15.56,27.16,22.76,16.31,1.18
2021,SP,3529203,5,0,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529203,5,1,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529203,6,0,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529203,6,1,647,5.28,0.47,4.24,10.32,18.24,27.43,23.67,14.42,1.2
2021,SP,3529302,0,0,1977,5.52,0.09,2.38,6.3,15.04,24.53,24.82,24.14,2.69
2021,SP,3529302,0,1,1977,5.52,0.09,2.38,6.3,15.04,24.53,24.82,24.14,2.69
2021,SP,3529302,1,0,8,5.99,0,0,11.69,11.69,0,11.69,53.23,11.69
2021,SP,3529302,1,1,8,5.99,0,0,11.69,11.69,0,11.69,53.23,11.69
2021,SP,3529302,2,0,1301,5.37,0.14,3.14,7.9,18,27.44,23.4,18.77,1.2
2021,SP,3529302,2,1,1301,5.37,0.14,3.14,7.9,18,27.44,23.4,18.77,1.2
2021,SP,3529302,3,0,668,5.79,0,1.04,2.12,8.99,21.35,29.61,32.1,4.79
2021,SP,3529302,3,1,668,5.79,0,1.04,2.12,8.99,21.35,29.61,32.1,4.79
2021,SP,3529302,5,0,1969,5.5,0.1,2.48,6.09,15.17,25.52,25.35,22.96,2.33
2021,SP,3529302,5,1,1969,5.5,0.1,2.48,6.09,15.17,25.52,25.35,22.96,2.33
2021,SP,3529302,6,0,1977,5.52,0.09,2.38,6.3,15.04,24.53,24.82,24.14,2.69
2021,SP,3529302,6,1,1977,5.52,0.09,2.38,6.3,15.04,24.53,24.82,24.14,2.69
2021,SP,3529401,0,0,10300,5.58,0.08,2.34,6.62,15.35,19.87,22.29,30.63,2.82
2021,SP,3529401,0,1,10300,5.58,0.08,2.34,6.62,15.35,19.87,22.29,30.63,2.82
2021,SP,3529401,2,0,10100,5.27,0.13,3.84,10.93,20.59,26.21,22.3,14.64,1.36
2021,SP,3529401,2,1,10100,5.27,0.13,3.84,10.93,20.59,26.21,22.3,14.64,1.36
2021,SP,3529401,3,0,156,5.26,0,4.76,10.23,20.94,25.71,23.51,12.28,2.57
2021,SP,3529401,3,1,156,5.26,0,4.76,10.23,20.94,25.71,23.51,12.28,2.57
2021,SP,3529401,5,0,10256,5.27,0.13,3.86,10.92,20.59,26.2,22.32,14.6,1.38
2021,SP,3529401,5,1,10256,5.27,0.13,3.86,10.92,20.59,26.2,22.32,14.6,1.38
2021,SP,3529401,6,0,10256,5.27,0.13,3.86,10.92,20.59,26.2,22.32,14.6,1.38
2021,SP,3529401,6,1,10256,5.27,0.13,3.86,10.92,20.59,26.2,22.32,14.6,1.38
2021,SP,3529500,0,0,197,5.4,0.51,1.34,7.4,18.78,25.85,27.38,17.22,1.52
2021,SP,3529500,0,1,197,5.4,0.51,1.34,7.4,18.78,25.85,27.38,17.22,1.52
2021,SP,3529500,2,0,122,5.35,0.8,1.4,6.87,18.83,27.61,28.47,15.1,0.92
2021,SP,3529500,2,1,122,5.35,0.8,1.4,6.87,18.83,27.61,28.47,15.1,0.92
2021,SP,3529500,3,0,75,5.49,0,1.23,8.33,18.69,22.75,25.45,20.96,2.59
2021,SP,3529500,3,1,75,5.49,0,1.23,8.33,18.69,22.75,25.45,20.96,2.59
